0.612024068832; 0.610842227936
0.610490083694; 0.617396593094
0.610490083694; 0.642442524433
0.615092039108; 0.684123694897
0.633500099182; 0.729882359505
0.667248010635; 0.795465528965
0.699461936951; 0.873756706715
0.748549938202; 0.960890114307
0.837522029877; 1.0373210907
0.947970151901; 1.13293349743
1.04461216927; 1.23088955879
1.16579806805; 1.31278884411
1.29772210121; 1.40951728821
1.44805407524; 1.50100743771
1.53549206257; 1.58827638626
1.56003606319; 1.67006981373
1.57691001892; 1.72810530663
1.61219203472; 1.78682088852
1.6658821106; 1.83155882359
1.71190214157; 1.86203944683
1.73184406757; 1.87768352032
1.74565005302; 1.8857306242
1.75945603848; 1.88347780704
1.76866006851; 1.87261295319
1.77019405365; 1.85800552368
1.77172803879; 1.8352355957
1.77172803879; 1.80807650089
1.77019405365; 1.778018713
1.75025212765; 1.74602425098
1.70730006695; 1.71465325356
1.68429005146; 1.68487942219
1.65361011028; 1.66234076023
1.63366806507; 1.63935792446
1.61372613907; 1.62219536304
1.59531807899; 1.61350679398
1.58611404896; 1.61049008369
1.58611404896; 1.61049008369
1.58611404896; 1.61049008369
1.58611404896; 1.61049008369
1.58611404896; 1.61049008369
1.57384204865; 1.61049008369
1.57230806351; 1.61049008369
1.57230806351; 1.61049008369
1.57230806351; 1.61049008369
1.57384204865; 1.61049008369
1.57384204865; 1.61049008369
1.57230806351; 1.61049008369
1.57384204865; 1.61049008369
1.57844412327; 1.61049008369
1.58304607868; 1.61049008369
1.58458006382; 1.61049008369
1.58611404896; 1.61049008369
1.5876480341; 1.61049008369
1.5876480341; 1.61049008369
1.5876480341; 1.61049008369
1.58918213844; 1.61049008369
1.5876480341; 1.61049008369
1.58918213844; 1.61049008369
1.58918213844; 1.61049008369
1.58918213844; 1.61049008369
1.58918213844; 1.61049008369
1.58918213844; 1.61049008369
1.59071612358; 1.61049008369
1.58918213844; 1.61049008369
1.58918213844; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.58918213844; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.58918213844; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59225010872; 1.61049008369
1.59071612358; 1.61049008369
1.59225010872; 1.61049008369
1.59225010872; 1.61049008369
1.59071612358; 1.61049008369
1.59071612358; 1.61049008369
1.59225010872; 1.61049008369
1.59071612358; 1.61049008369
1.59225010872; 1.61049008369
1.59225010872; 1.61049008369
1.59225010872; 1.61049008369
1.59225010872; 1.61049008369
1.59225010872; 1.61049008369
1.59225010872; 1.61049008369
