0.0,-0.00015665378718850514,0.008707789249592951,0.0571842677404625
0.0,-0.07570200311195074,-0.01124669485136093,0.052238346312702216
0.02,-0.10938180592067222,-0.04981547685631536,-0.028907583255939895
0.04,-0.1423836619345043,-0.08821454398649933,-0.10920180100753776
0.06,-0.17506138379631822,-0.12661240276349375,-0.18949020065857056
0.08,-0.20759520268498083,-0.16501026733596366,-0.26977859694135314
0.1,-0.2401659494265516,-0.2034081177498917,-0.3500669215324611
0.12,-0.2729541967936944,-0.24180595515782166,-0.4303552039094519
0.14,-0.30613799747058756,-0.28020378029703674,-0.5106434712685359
0.16,-0.33989071408009053,-0.31860159308868563,-0.5909317477714277
0.18,-0.374378926171982,-0.3569993926456622,-0.6712200549358642
0.2,-0.40976042178921734,-0.39539717735944035,-0.7515084117367643
0.22,-0.44618228203639143,-0.433794945048332,-0.8317968344939434
0.24,-0.48377906746338106,-0.4721926931462671,-0.9120853366227263
0.26,-0.5226711154115804,-0.5105904189111536,-0.9923739283250167
0.28,-0.5629629577409676,-0.5489881196337947,-1.072662616292586
0.3,-0.614755903287361,-0.577686536503675,-1.1323854679532124
0.32,-0.6140619132313773,-0.5775005193955008,-1.1305594630729776
0.34,-0.6142044073538956,-0.5773170792627705,-1.1289503264048004
0.36,-0.6148374283394235,-0.5771557771384394,-1.1275323012697636
0.38,-0.6159382241201286,-0.5770136381488307,-1.1262826900196052
0.4,-0.6174790097858891,-0.5768883806953328,-1.1251814907263493
0.42,-0.6194337973153261,-0.5767779998269934,-1.1242110770210356
0.44,-0.6217781799913248,-0.5766807286827061,-1.123355915956887
0.46,-0.6244890706712118,-0.5765950102463981,-1.1226023193808787
0.48,-0.6275444778746201,-0.5765194724255189,-1.1219382248340384
0.5,-0.6309233144817087,-0.5764529060881134,-1.12135300247345
0.52,-0.634605234922056,-0.5763942457083698,-1.1208372849254555
0.54,-0.6385704973113681,-0.5763425523108398,-1.120382817346599
0.56,-0.6427998474661468,-0.5762969984403313,-1.1199823252923051
0.58,-0.6472744221286683,-0.5762568549168866,-1.1196293982783336
0.6,-0.651975669077756,-0.5762214791638406,-1.119318387171234
0.62,-0.656885282094408,-0.5761903049221261,-1.119044313765373
0.64,-0.6619851490031329,-0.5761628331861889,-1.118802791099187
0.66,-0.6672573112264325,-0.5761386242164224,-1.1185899532351906
0.68,-0.6726839334765509,-0.5761172905002689,-1.1184023933797709
0.7,-0.6782472823698393,-0.5760984905493152,-1.118237109352274
0.72,-0.6839297128887193,-0.5760819234330933,-1.1180914555305406
0.74,-0.6897136617372627,-0.5760673239620918,-1.1179631005037012
0.76,-0.695581646741613,-0.5760544584428701,-1.1178499897543996
0.78,-0.7015162715380595,-0.5760431209373291,-1.1177503127731185
0.8,-0.7075002348713978,-0.5760331299662613,-1.1176624740782233
0.82,-0.7135163438960047,-0.576024325604414,-1.1175850676778512
0.84,-0.7195475309330694,-0.5760165669205649,-1.1175168545648748
0.86,-0.725576873190987,-0.5760097297216368,-1.11745674288471
0.88,-0.7315876150029288,-0.5760037045647385,-1.1174037704585207
0.9,-0.7375631921770367,-0.5759983950053108,-1.1173570893820863
0.92,-0.7434872580912313,-0.5759937160533397,-1.117315952453805
0.94,-0.7493437111969677,-0.5759895928129187,-1.1172797012145936
0.96,-0.7551167236249786,-0.5759859592833915,-1.1172477554082525
0.98,-0.7607907706115999,-0.5759827573028768,-1.1172196036935806
1.0,-0.766350660487099,-0.5759799356172723,-1.1171947954595827
1.02,-0.7717815649878813,-0.5759774490598296,-1.1171729336127545
1.04,-0.7770690496728998,-0.5759752578281688,-1.117153668220999
1.06,-0.7821991042412714,-0.5759733268471627,-1.1171366909124298
1.08,-0.7871581725632361,-0.5759716252074881,-1.117121729939411
1.1,-0.7919331822504629,-0.5759701256708616,-1.1171085458288221
1.12,-0.7965115736044396,-0.5759688042340351,-1.1170969275489286
1.14,-0.8008813277934238,-0.5759676397445764,-1.1170866891314961
1.16,-0.8050309941193833,-0.5759666135622832,-1.117077666695087
1.18,-0.8089497162465606,-0.5759657092608087,-1.1170697158218885
1.2,-0.8126272572729156,-0.5759649123647259,-1.117062709246087
1.22,-0.8160540235347877,-0.5759642101178202,-1.1170565348167834
1.24,-0.8192210870437713,-0.5759635912789008,-1.1170510937028497
1.26,-0.8221202064630603,-0.5759630459418645,-1.1170462988109837
1.28,-0.8247438465384627,-0.5759625653771283,-1.117042073391652
1.3,-0.8270851959069582,-0.5759621418918968,-1.1170383498105931
1.32,-0.8291381832130896,-0.5759617687070244,-1.1170350684662311
1.34,-0.8308974914707071,-0.5759614398485022,-1.1170321768356606
1.36,-0.832358570614626,-0.575961150051833,-1.1170296286339376
1.38,-0.8335176481936609,-0.5759608946777646,-1.1170273830732196
1.4,-0.8343717381632225,-0.5759606696380294,-1.1170254042098926
1.42,-0.834918647742317,-0.5759604713299052,-1.1170236603692407
1.44,-0.8351569823062877,-0.5759602965785483,-1.117022123638443
1.46,-0.8350861482930395,-0.5759601425861739,-1.1170207694197865
1.48,-0.8347063541231151,-0.5759600068872744,-1.1170195760369426
1.5,-0.834018609148476,-0.5759598873091555,-1.1170185243880044
1.52,-0.8330247205551492,-0.5759597819371584,-1.117017597639732
1.54,-0.8317272882213443,-0.5759596890840142,-1.11701678095811
1.56,-0.8301296975707166,-0.5759596072628376,-1.1170160612709072
1.58,-0.8282361104332773,-0.5759595351633269,-1.117015427058436
1.6,-0.8260514539337783,-0.5759594716307923,-1.1170148681691614
1.62,-0.8235814074329558,-0.5759594156476745,-1.1170143756572108
1.64,-0.820832387552488,-0.5759593663172572,-1.117013941639182
1.66,-0.8178115313198409,-0.5759593228493162,-1.1170135591679562
1.68,-0.8145266774743773,-0.5759592845474713,-1.1170132221215
1.7,-0.8109863459811197,-0.5759592507980407,-1.1170129251048722
1.72,-0.8071997158034699,-0.5759592210602198,-1.1170126633638702
1.74,-0.8031766009908837,-0.5759591948574259,-1.1170124327089315
1.76,-0.7989274251420513,-0.5759591717696708,-1.1170122294480729
1.78,-0.7944631943085111,-0.5759591514268404,-1.1170120503277956
1.8,-0.7897954684077941,-0.5759591335027706,-1.117011892481007
1.82,-0.7849363312191523,-0.5759591177100286,-1.1170117533811295
1.84,-0.7798983590387237,-0.5759591037953129,-1.1170116308016576
1.86,-0.7746945880745334,-0.5759590915354004,-1.1170115227805208
1.88,-0.769338480665062,-0.5759590807335744,-1.1170114275886769
1.9,-0.7638438904082179,-0.5759590712164768,-1.1170113437024352
1.92,-0.7582250262904222,-0.5759590628313349,-1.1170112697790688
1.94,-0.752496415908158,-0.5759590554435161,-1.117011204635322
1.96,-0.7466728678766974,-0.5759590489343749,-1.1170111472284703
1.98,-0.7407694335228657,-0.575959043199354,-1.1170110966396294
2.0,-0.7348013679605699,-0.5759590381463121,-1.1170110520590482
2.02,-0.7287840906494358,-0.5759590336940497,-1.1170110127731467
2.04,-0.7227331455382431,-0.5759590297710093,-1.1170109781530946
2.06,-0.7166641608959208,-0.5759590263141325,-1.1170109476447447
2.08,-0.7105928089337029,-0.5759590232678493,-1.1170109207597652
2.1,-0.7045347653225543,-0.5759590205831904,-1.1170108970678203
2.12,-0.6985056687102628,-0.5759590182170033,-1.1170108761896849
2.14,-0.6925210803425853,-0.5759590161312619,-1.1170108577911726
2.16,-0.6865964438925611,-0.5759590142924589,-1.1170108415777873
2.18,-0.6807470456015711,-0.5759590126710681,-1.1170108272900088
2.2,-0.6749879748348706,-0.5759590112410736,-1.11701081469914
2.22,-0.6693340851532933,-0.5759590099795531,-1.1170108036036444
2.24,-0.6637999560014266,-0.5759590088663098,-1.1170107938259222
2.26,-0.658399855110995,-0.5759590078835505,-1.1170107852094657
2.28,-0.653147701716306,-0.5759590070156001,-1.1170107776163556
2.3,-0.6480570306765073,-0.57595900624865,-1.1170107709250525
2.32,-0.6431409575970477,-0.5759590055705376,-1.1170107650284524
2.34,-0.6384121450401368,-0.5759590049705506,-1.1170107598321708
2.36,-0.6338827699111903,-0.5759590044392555,-1.1170107552530333
2.38,-0.6295644921051633,-0.5759590039683459,-1.117010751217744
2.4,-0.6254684244934556,-0.575959003550509,-1.1170107476617117
2.42,-0.6216051043285478,-0.5759590031793078,-1.117010744528017
2.44,-0.6179844661399013,-0.5759590028490778,-1.1170107417665005
2.46,-0.6146158161907639,-0.5759590025548347,-1.1170107393329596
2.48,-0.611507808561497,-0.5759590022921952,-1.1170107371884417
2.5,-0.6086684229208275,-0.5759590020573044,-1.1170107352986207
2.52,-0.6061049440420632,-0.5759590018467743,-1.117010733633247
2.54,-0.6038239431168023,-0.575959001657628,-1.1170107321656642
2.56,-0.6018312609140156,-0.5759590014872515,-1.1170107308723807
2.58,-0.6001319928276168,-0.5759590013333503,-1.117010729732696
2.6,-0.5987304758507529,-0.5759590011939117,-1.117010728728368
2.62,-0.5976302775100824,-0.5759590010671721,-1.1170107278433206
2.64,-0.5968341867882263,-0.5759590009515863,-1.1170107270633869
2.66,-0.5963442070574678,-0.5759590008458025,-1.1170107263760831
2.68,-0.5961615510425696,-0.5759590007486395,-1.1170107257704078
2.7,-0.5962866378252352,-0.5759590006590657,-1.1170107252366668
2.72,-0.5967190918746353,-0.5759590005761823,-1.1170107247663161
2.74,-0.5974577440907491,-0.5759590004992067,-1.1170107243518277
2.76,-0.5985006349446708,-0.5759590004274591,-1.1170107239865663
2.78,-0.5998450196737991,-0.5759590003603502,-1.1170107236646858
2.8,-0.6014873755040385,-0.5759590002973701,-1.117010723381034
2.82,-0.6034234108800072,-0.5759590002380793,-1.1170107231310706
2.84,-0.6056480766790487,-0.5759590001820997,-1.1170107229107944
2.86,-0.6081555793797472,-0.5759590001291077,-1.1170107227166797
2.88,-0.6109393961505608,-0.575959000078827,-1.1170107225456192
2.9,-0.6139922918192818,-0.5759590000310232,-1.1170107223948749
2.92,-0.6344322686529854,-0.5852556167043069,-1.1170107222620342
2.94,-0.643652476021668,-0.5840970720707834,-1.1170107221449703
2.96,-0.6447382455213811,-0.5831301904645261,-1.1170107220418097
2.98,-0.6463448058342877,-0.5822784964124346,-1.1170107219509011
3.0,-0.6484416812055163,-0.5815279514670304,-1.1170107218707896
3.02,-0.6509864700757674,-0.5808665460944451,-1.1170107218001928
3.04,-0.6539399906749718,-0.5802836935733464,-1.1170107217379803
3.06,-0.6572658359268154,-0.5797700644501181,-1.1170107216831568
3.08,-0.6609300210155241,-0.5793174372986929,-1.1170107216348442
